date, pm25, pm10, o3, no2, so2, co
2016/7/9, 28, , 11, 3, , 2
2016/7/10, 41, , 19, 5, 2, 1
2016/7/11, 22, , 22, 1, 1, 
2016/7/12, 9, , 20, 2, , 
2016/7/13, 16, , 19, 2, , 
2016/7/14, 23, , 17, 5, , 2
2016/7/15, 14, , 18, 6, 6, 1
2016/7/16, 15, , 8, 9, 3, 2
2016/7/17, 32, , 17, 5, 1, 2
2016/7/18, 47, , 14, 6, , 
2016/7/23, 18, , 19, 5, , 1
2016/7/24, 18, , 22, 2, , 1
2016/7/25, 17, , 21, 2, , 
2016/7/26, 14, , 20, 3, , 
2016/7/27, 17, , 18, 2, , 
2016/7/28, 17, , 17, 3, , 2
2016/7/29, 10, , 17, 3, 1, 1
2016/7/30, 16, , 19, 7, , 2
2016/7/31, 19, , 23, 8, , 2
2016/8/1, 39, , 20, 5, , 1
2016/8/2, 27, , 18, 5, 1, 
2016/8/3, 15, , 17, 6, , 1
2016/8/4, 20, , 16, 9, 1, 2
2016/8/5, 23, , 10, 9, 1, 3
2016/8/6, 48, , 15, 7, 3, 2
2016/8/7, 45, , 7, 8, , 3
2016/8/8, 52, , 19, 7, 5, 2
2016/8/9, 44, , 22, 2, , 1
2016/8/10, 25, , 20, 4, , 
2016/8/11, 21, , 19, 5, 1, 1
2016/8/12, 23, , 20, 1, 1, 
2016/8/13, 22, , 20, 4, 1, 
2016/8/14, 18, , 18, 7, , 2
2016/8/15, 19, , 16, 6, , 2
2016/8/16, 32, , 17, 8, , 1
2016/8/17, 28, , 16, 6, 1, 2
2016/8/18, 23, , 19, 5, 1, 1
2016/8/19, 27, , 20, 2, , 1
2016/8/20, 18, , 21, 2, , 
2016/8/21, 11, , 14, 6, , 2
2016/8/22, 10, , 17, 7, , 1
2016/8/23, 21, , 18, 6, , 1
2016/8/24, 21, , 18, 5, , 1
2016/8/25, 17, , 16, 6, , 1
2016/8/26, 20, , 19, 3, , 
2016/8/27, 16, , 20, 5, , 2
2016/8/28, 10, , 14, 6, 2, 
2016/8/29, 23, , 7, 8, 1, 2
2016/8/30, 27, , 15, 7, , 2
2016/8/31, 37, , 16, 5, , 1
2016/9/1, 21, , 19, 3, 3, 1
2016/9/2, 10, , 19, 2, , 
2016/9/3, 14, , 19, 2, , 
2016/9/4, 19, , 19, 5, , 2
2016/9/5, 18, , 18, 5, , 1
2016/9/6, 25, , 20, 6, , 2
2016/9/7, 29, , 25, 5, 6, 1
2016/9/8, 35, , 19, 6, 1, 1
2016/9/9, 30, , 19, 3, , 1
2016/9/10, 21, , 20, 2, , 
2016/9/11, 13, , 18, 3, , 
2016/9/12, 9, , 17, 3, , 2
2016/9/13, 8, , 16, 4, 2, 1
2016/9/14, 11, , 19, 3, , 1
2016/9/15, 8, , 19, 6, , 1
2016/9/16, 15, , 17, 6, 4, 1
2016/9/17, 24, , 17, 3, , 1
2016/9/18, 21, , 17, 6, , 2
2016/9/19, 11, , 17, 4, 1, 2
2016/9/20, 26, , 19, 5, 5, 1
2016/9/21, 22, , 19, 2, , 
2016/9/22, 16, , 21, 2, 1, 
2016/9/23, 16, , 19, 3, 2, 2
2016/9/24, 17, , 20, 2, 1, 1
2016/9/25, 20, , 18, 4, , 1
2016/9/26, 20, , 19, 4, , 
2016/9/27, 15, , 19, 2, 1, 1
2016/9/28, 16, , 18, 3, 1, 1
2016/9/29, 12, , 14, 4, 1, 2
2016/9/30, 14, , 18, 2, , 1
2016/4/1, 33, , 16, 2, , 
2016/4/2, 45, , 12, 3, , 11
2016/4/3, 26, , 19, 4, 11, 3
2016/4/4, 12, , 29, 6, 1, 2
2016/4/5, 41, , 12, 6, , 1
2016/4/6, 45, , 12, 5, , 1
2016/4/7, 15, , 12, 7, , 1
2016/4/8, 19, , 14, 7, 1, 1
2016/4/9, 23, , 17, 5, , 1
2016/4/10, 24, , 12, 4, , 
2016/4/11, 13, , 12, 4, , 2
2016/4/12, 13, , 15, 5, , 1
2016/4/13, 18, , 23, 6, 3, 2
2016/4/14, 27, , 22, 10, , 1
2016/4/15, 77, , 15, 5, , 1
2016/4/16, 54, , 17, 3, 8, 
2016/4/17, 29, , 18, 5, 11, 2
2016/4/18, 20, , 21, 9, , 2
2016/4/19, 42, , 30, 11, 2, 3
2016/4/20, 80, , 21, 10, , 2
2016/4/21, 77, , 16, 4, , 
2016/4/22, 39, , 15, 6, , 2
2016/4/23, 25, , 18, 6, 4, 2
2016/4/24, 32, , 18, 9, 1, 2
2016/4/25, 38, , 27, 10, 2, 3
2016/4/26, 57, , 20, 11, 3, 3
2016/4/27, 62, , 8, 14, 1, 3
2016/4/28, 81, , 4, 13, 1, 3
2016/4/29, 62, , 13, 8, , 2
2016/4/30, 41, , 18, 3, , 1
2016/5/1, 23, , 18, 4, 2, 
2016/5/2, 13, , 19, 2, , 
2016/5/3, 10, , 18, 4, , 
2016/5/4, 20, , 17, 7, 1, 1
2016/5/5, 26, , 16, 10, , 2
2016/5/6, 37, , 15, 10, 3, 2
2016/5/7, 35, , 11, 7, , 2
2016/5/8, 54, , 12, 7, , 
2016/5/9, 41, , 19, 3, 10, 1
2016/5/10, 20, , 18, 3, , 1
2016/5/11, 18, , 15, 2, , 
2016/5/12, 6, , 18, 4, , 
2016/5/13, 12, , 18, 5, , 1
2016/5/14, 21, , 20, 3, , 
2016/5/15, 25, , 17, 7, 2, 2
2016/5/16, 20, , 19, 3, , 1
2016/5/17, 20, , 18, 7, , 1
2016/5/18, 27, , 18, 3, , 
2016/5/19, 20, , 18, 6, , 2
2016/5/20, 19, , 13, 7, 2, 2
2016/5/21, 32, , 7, 9, 1, 2
2016/5/22, 38, , 22, 3, 2, 1
2016/5/23, 37, , 18, 4, , 2
2016/5/24, 17, , 9, 9, 2, 2
2016/5/25, 30, , 16, 7, 1, 1
2016/5/27, 14, , 17, 4, , 1
2016/5/28, 29, , 18, 3, , 
2016/5/29, 19, , 14, 9, 5, 2
2016/5/30, 34, , 14, 8, , 3
2016/5/31, 53, , 13, 9, 4, 4
2016/6/1, 48, , 11, 8, 1, 1
2016/6/2, 32, , 16, 5, , 1
2016/6/3, 24, , 17, 3, , 2
2016/6/4, 11, , 15, 4, , 1
2016/6/5, 14, , 12, 8, , 1
2016/6/6, 22, , 16, 5, , 2
2016/6/7, 23, , 17, 6, , 2
2016/6/8, 11, , 10, 6, 2, 2
2016/6/9, 20, , 7, 3, , 
2016/6/10, 16, , 9, 3, 1, 
2016/6/11, 16, , 7, 5, , 2
2016/6/12, 27, , 5, 7, 2, 3
2016/6/13, 44, , 5, 9, , 2
2016/6/14, 45, , 4, 10, , 3
2016/6/15, 43, , 1, 9, , 3
2016/6/16, 39, , 3, 8, , 3
2016/6/17, 52, , 6, 5, , 2
2016/6/18, 17, , 5, 5, 2, 2
2016/6/19, 26, , 5, 5, , 1
2016/6/20, 13, , 6, 2, , 
2016/6/21, 7, , 8, 4, , 
2016/6/22, 10, , 11, 3, , 
2016/6/23, 12, , 10, 5, , 
2016/6/24, 9, , 7, 5, , 
2016/6/25, 18, , 5, 5, , 1
2016/6/26, 27, , 6, 6, , 1
2016/6/27, 25, , 8, 4, , 
2016/6/28, 18, , 8, 7, , 2
2016/6/29, 9, , 7, 6, 3, 2
2016/6/30, 22, , 9, 4, 1, 
2016/1/4, 20, , 11, 1, 1, 
2016/1/5, 17, , 10, 2, 2, 
2016/1/6, 15, , 13, 2, 1, 
2016/1/7, 16, , 11, 1, , 
2016/1/8, 14, , 12, 3, , 
2016/1/9, 23, , 22, 3, 10, 
2016/1/10, 26, , 32, 6, 3, 1
2016/1/11, 42, , 21, 3, 9, 
2016/1/12, 33, , 25, 2, 1, 
2016/1/13, 30, , 14, 1, , 1
2016/1/14, 39, , 13, 2, , 
2016/1/15, 26, , 16, 2, , 
2016/1/16, 34, , 21, 3, 13, 
2016/1/17, 20, , 30, 4, 2, 
2016/1/18, 25, , 30, 3, 1, 
2016/1/19, 38, , 23, 5, 1, 
2016/1/20, 41, , 19, 6, , 
2016/1/21, 41, , 8, 6, 2, 2
2016/1/22, 38, , 11, 1, , 1
2016/1/23, 22, , 8, 1, , 
2016/1/24, 13, , 21, 3, , 2
2016/1/25, 25, , 14, 1, 3, 1
2016/1/26, 57, , 22, 2, 1, 1
2016/1/27, 42, , 24, 5, 1, 1
2016/1/28, 20, , 7, 4, 2, 
2016/1/29, 23, , 15, 3, 7, 
2016/1/30, 13, , 19, 1, , 
2016/1/31, 15, , 23, 4, , 
2016/2/1, 19, , 28, 3, 1, 
2016/2/2, 27, , 17, 3, 2, 
2016/2/3, 27, , 13, 4, 18, 
2016/2/4, 35, , 13, 1, 1, 
2016/2/5, 41, , 12, 1, 8, 
2016/2/6, 20, , 40, 4, 1, 
2016/2/7, 25, , 17, 2, 1, 
2016/2/8, 40, , 19, 4, 15, 
2016/2/9, 31, , 16, 3, , 
2016/2/10, 50, , 17, 4, 12, 2
2016/2/11, 42, , 24, 4, 9, 1
2016/2/12, 75, , 32, 3, , 1
2016/2/13, 64, , 14, 1, , 
2016/2/14, 30, , 20, 3, , 
2016/2/15, 27, , 12, 1, , 
2016/2/16, 19, , 8, 2, , 
2016/2/17, 20, , 7, 2, , 
2016/2/18, 12, , 10, 2, , 
2016/2/19, 10, , 14, 2, , 
2016/2/20, 18, , 17, 1, 6, 
2016/2/21, 16, , 20, 7, 2, 
2016/2/22, 23, , 31, 4, 2, 
2016/2/23, 28, , 23, 5, , 
2016/2/24, 42, , 21, 3, , 
2016/2/25, 27, , 12, 2, , 
2016/2/26, 19, , 14, 3, 1, 
2016/2/27, 22, , 12, 1, , 
2016/2/28, 13, , 15, 2, , 
2016/2/29, 11, , 28, 2, 2, 
2016/3/1, 19, , 39, 6, 1, 
2016/3/2, 36, , 25, 3, 8, 
2016/3/3, 24, , 24, 6, 3, 
2016/3/4, 34, , 17, 5, , 
2016/3/5, 40, , 21, 3, 8, 
2016/3/6, 29, , 18, 4, 6, 
2016/3/7, 39, , 19, 2, , 
2016/3/8, 46, , 22, 4, 1, 
2016/3/9, 44, , 11, 3, , 
2016/3/10, 29, , 28, 4, , 
2016/3/11, 24, , 21, 4, , 
2016/3/12, 51, , 20, 2, 1, 
2016/3/13, 19, , 13, 2, , 
2016/3/14, 35, , 15, 2, 4, 
2016/3/15, 16, , 16, 2, 8, 
2016/3/16, 18, , 22, 3, 1, 
2016/3/17, 18, , 15, 4, , 
2016/3/18, 23, , 14, 2, , 
2016/3/19, 20, , 16, 3, 1, 
2016/3/20, 20, , 11, 3, 4, 
2016/3/21, 12, , 15, 2, , 
2016/3/22, 8, , 27, 5, 1, 
2016/3/23, 17, , 17, 6, 1, 
2016/3/24, 35, , 16, 4, , 
2016/3/25, 19, , 13, 2, , 
2016/3/26, 11, , 16, 2, , 
2016/3/27, 11, , 15, 3, 2, 
2016/3/28, 22, , 15, 5, 2, 2
2016/3/29, 25, , 15, 4, , 1
2016/3/30, 37, , 15, 5, , 
2016/3/31, 19, , 22, 5, , 1
2015/10/1, 21, , 23, 5, , 
2015/10/2, 27, , 21, 4, , 1
2015/10/3, 34, , 27, 4, , 1
2015/10/4, 25, , 25, 2, 1, 
2015/10/5, 39, , 29, 7, 1, 1
2015/10/6, 47, , 20, 5, 3, 
2015/10/7, 41, , 20, 4, 12, 
2015/10/8, 35, , 25, 6, 2, 
2015/10/9, 33, , 21, 7, 1, 1
2015/10/10, 49, , 23, 3, , 1
2015/10/11, 40, , 18, 3, , 
2015/10/12, 26, , 17, 4, 2, 
2015/10/13, 16, , 21, 3, 3, 
2015/10/14, 16, , 29, 7, 1, 
2015/10/15, 33, , 19, 6, , 
2015/10/16, 36, , 21, 3, 2, 
2015/10/17, 32, , 20, 5, 15, 
2015/10/18, 35, , 21, 5, 6, 
2015/10/19, 36, , 31, 5, 1, 
2015/10/20, 40, , 20, 6, , 
2015/10/21, 39, , 16, 3, , 
2015/10/22, 23, , 15, 3, 1, 
2015/10/23, 15, , 21, 3, 7, 
2015/10/24, 22, , 22, 3, 1, 
2015/10/25, 32, , 17, 3, , 
2015/10/26, 32, , 20, 2, , 
2015/10/27, 29, , 26, 4, 3, 
2015/10/28, 25, , 19, 6, 11, 
2015/10/29, 34, , 23, 5, 10, 
2015/10/30, 29, , 14, 5, 1, 
2015/10/31, 23, , 20, 4, , 1
2015/11/1, 25, , 15, 4, , 
2015/11/2, 22, , 18, 3, 2, 
2015/11/3, 18, , 16, 2, 2, 
2015/11/4, 11, , 12, 5, , 
2015/11/5, 17, , 17, 5, 1, 1
2015/11/6, 15, , 17, 2, , 
2015/11/7, 11, , 18, 5, 15, 
2015/11/8, 22, , 34, 6, 2, 
2015/11/9, 26, , 19, 4, 1, 
2015/11/11, 24, , 22, 4, 3, 
2015/11/12, 23, , 15, 3, 1, 
2015/11/13, 32, , 15, 3, , 
2015/11/14, 13, , 18, 2, 4, 
2015/11/15, 19, , 23, 3, 1, 
2015/11/16, 16, , 28, 6, , 
2015/11/17, 22, , 27, 5, , 
2015/11/18, 25, , 32, 5, 1, 
2015/11/19, 29, , 13, 5, 2, 4
2015/11/20, 34, , 16, 2, , 1
2015/11/21, 19, , 16, 3, , 
2015/11/22, 17, , 12, 3, , 
2015/11/23, 5, , 23, 3, , 
2015/11/24, 15, , 25, 4, 7, 
2015/11/25, 18, , 17, 2, , 
2015/11/26, 24, , 14, 4, , 
2015/11/27, 20, , 17, 3, 4, 
2015/11/28, 21, , 13, 2, 2, 
2015/11/29, 15, , 22, 3, 1, 
2015/11/30, 12, , 20, 3, , 
2015/12/1, 17, , 14, 3, , 
2015/12/2, 19, , 13, 3, , 
2015/12/3, 22, , 20, 4, 3, 
2015/12/4, 20, , 32, 5, 2, 
2015/12/5, 29, , 14, 1, 2, 
2015/12/6, 26, , 13, 2, , 
2015/12/7, 25, , 23, 4, , 1
2015/12/8, 25, , 19, 4, , 
2015/12/9, 25, , 18, 4, 3, 
2015/12/10, 28, , 13, 3, 2, 
2015/12/11, 28, , 12, 2, , 
2015/12/12, 22, , 22, 3, 1, 
2015/12/13, 20, , 21, 6, 2, 
2015/12/14, 24, , 20, 3, 6, 
2015/12/15, 32, , 20, 5, 8, 
2015/12/16, 38, , 28, 2, 3, 
2015/12/17, 40, , 40, 6, , 
2015/12/18, 28, , 34, 4, 1, 
2015/12/19, 40, , 26, 3, 12, 
2015/12/20, 30, , 13, 2, 1, 
2015/12/21, 24, , 11, 2, 8, 
2015/12/22, 21, , 21, 4, 10, 
2015/12/23, 28, , 27, 3, 4, 
2015/12/24, 34, , 26, 3, , 
2015/12/25, 35, , 15, 3, , 
2015/12/26, 27, , 12, 2, 3, 
2015/12/27, 15, , 15, 4, 25, 
2015/12/28, 18, , 22, 4, 19, 
2015/12/29, 29, , 32, 3, 3, 
2015/12/30, 30, , , , , 
2015/7/13, 12, 1, 13, 2, 6, 217
2015/7/14, 11, , 20, 6, , 
2015/7/15, 16, , 10, 8, 1, 1
2015/7/16, 14, , 18, 6, , 
2015/7/17, 14, , 19, 6, , 
2015/7/18, 18, , 17, 8, 8, 2
2015/7/19, 31, , 14, 6, 1, 2
2015/7/20, 45, , 10, 8, 4, 2
2015/7/21, 42, , 12, 10, 2, 2
2015/7/22, 31, , 16, 9, 1, 2
2015/7/23, 24, , 12, 7, 2, 2
2015/7/24, 23, , 13, 8, , 2
2015/7/25, 15, , 22, 2, , 1
2015/7/26, 13, , 22, 2, , 2
2015/7/27, 17, , 19, 4, , 1
2015/7/28, 28, , 18, 5, , 
2015/7/29, 16, , 15, 9, , 2
2015/7/31, 20, , 20, 8, , 2
2015/8/1, 30, , 20, 6, 2, 2
2015/8/4, 21, , 20, 5, , 
2015/8/5, 12, , 22, 3, , 
2015/8/6, 18, , 18, 5, , 1
2015/8/7, 16, , 15, 6, , 
2015/8/8, 20, , 17, 6, , 
2015/8/9, 28, , 15, 5, , 2
2015/8/10, 26, , 17, 6, 2, 1
2015/8/11, 16, , 21, 5, 1, 2
2015/8/12, 28, , 16, 8, 2, 1
2015/8/13, 24, , 21, 4, , 
2015/8/14, 18, , 18, 5, , 
2015/8/15, 21, , 16, 5, 2, 
2015/8/16, 30, , 18, 3, , 1
2015/8/17, 11, , 23, 3, , 
2015/8/18, 15, , 16, 9, , 3
2015/8/19, 16, , 16, 8, 15, 1
2015/8/20, 21, , 17, 8, 2, 4
2015/8/21, 40, , 8, 11, 1, 3
2015/8/22, 40, , 18, 8, 1, 1
2015/8/23, 28, , 18, 5, , 1
2015/8/24, 15, , 20, 3, , 
2015/8/25, 9, , 20, 7, , 1
2015/8/26, 15, , 20, 4, , 
2015/8/27, 19, , 15, 7, , 1
2015/8/28, 12, , 18, 5, , 
2015/8/29, 18, , 17, 3, , 
2015/8/30, 19, , 18, 3, , 
2015/8/31, 18, , 17, 5, 10, 1
2015/9/1, 20, , 18, 6, 1, 1
2015/9/2, 24, , 19, 7, 1, 1
2015/9/3, 29, , 18, 5, , 
2015/9/4, 22, , 20, 4, , 
2015/9/5, 15, , 20, 4, , 
2015/9/6, 15, , 17, 3, , 1
2015/9/7, 19, , 20, 3, , 1
2015/9/8, 21, , 22, 3, , 
2015/9/9, 7, , 20, 4, , 
2015/9/10, 11, , 19, 6, , 
2015/9/11, 15, , 16, 6, 2, 
2015/9/12, 34, , 16, 8, 1, 2
2015/9/13, 46, , 20, 4, 2, 2
2015/9/14, 30, , 26, 6, 2, 1
2015/9/15, 20, , 20, 3, , 
2015/9/16, 19, , 17, 5, , 1
2015/9/17, 16, , 18, 3, , 
2015/9/18, 9, , 18, 4, 1, 
2015/9/19, 12, , 18, 3, 1, 
2015/9/20, 22, , 19, 5, 1, 1
2015/9/21, 27, , 20, 6, , 1
2015/9/22, 19, , 20, 3, , 
2015/9/23, 19, , 20, 4, , 
2015/9/24, 20, , 17, 6, 2, 1
2015/9/25, 22, , 16, 5, 2, 1
2015/9/26, 13, , 18, 2, 1, 
2015/9/27, 13, , 20, 3, , 1
2015/9/28, 19, , 21, 6, , 1
2015/9/29, 23, , 21, 4, , 
2015/9/30, 17, , 18, 5, , 
2015/4/1, 82, , 16, 4, 1, 1
2015/4/2, 65, , 18, 4, 7, 1
2015/4/3, 26, , 22, 3, 3, 2
2015/4/4, 43, , 25, 4, , 1
2015/4/5, 72, , 16, 3, 1, 
2015/4/6, 35, , 14, 5, 2, 
2015/4/7, 25, , 13, 2, 1, 
2015/4/8, 15, , 15, 5, 2, 1
2015/4/9, 15, , 16, 4, , 
2015/4/10, 26, , 22, 3, , 1
2015/4/11, 17, , 16, 2, , 
2015/4/12, 17, , 18, 3, , 
2015/4/13, 23, , 12, 5, , 2
2015/4/14, 26, , 23, 7, , 2
2015/4/15, 54, , 17, 4, , 1
2015/4/16, 37, , 13, 6, 1, 2
2015/4/17, 23, , 18, 4, , 1
2015/4/18, 43, , 17, 3, , 
2015/4/19, 13, , 19, 6, 1, 2
2015/4/20, 22, , 16, 6, 3, 1
2015/4/21, 34, , 12, 6, 1, 1
2015/4/22, 21, , 13, 4, , 
2015/4/23, 8, , 12, 7, , 2
2015/4/24, 8, , 9, 6, , 1
2015/4/25, 37, , 18, 2, , 1
2015/4/26, 24, , 16, 3, , 
2015/4/27, 13, , 15, 5, , 1
2015/4/28, 17, , 12, 6, 6, 1
2015/4/29, 23, , 14, 5, 3, 2
2015/4/30, 35, , 12, 8, 1, 2
2015/5/1, 46, , 4, 7, , 3
2015/5/2, 52, , 18, 4, , 2
2015/5/3, 49, , 14, 5, 2, 2
2015/5/4, 29, , 20, , 1, 1
2015/5/5, 35, , 19, 3, , 
2015/5/6, 14, , 17, 3, , 
2015/5/7, 19, , 17, 3, , 
2015/5/8, 20, , 18, 1, , 
2015/5/9, 10, , 20, 1, , 
2015/5/10, 4, , 18, 2, , 
2015/5/11, 15, , 21, 1, , 
2015/5/12, 16, , 19, 3, , 
2015/5/13, 15, , 16, 2, , 
2015/5/14, 23, , 17, 3, , 
2015/5/15, 15, , 19, 4, , 2
2015/5/16, 11, , 11, 7, 1, 1
2015/5/17, 34, , 9, 8, 7, 2
2015/5/18, 34, , 8, 9, 1, 3
2015/5/19, 51, , 14, 7, 2, 1
2015/5/20, 45, , 16, 5, , 
2015/5/21, 11, , 18, 5, , 1
2015/5/22, 14, , 21, 2, , 
2015/5/23, 16, , 10, 6, 7, 2
2015/5/24, 25, , 6, 8, 1, 2
2015/5/25, 54, , 10, 8, 2, 2
2015/5/26, 40, , 4, 12, 1, 3
2015/5/27, 49, , 17, 6, 2, 3
2015/5/28, 52, , 17, 6, , 2
2015/5/29, 15, , 19, 2, 1, 1
2015/5/30, 20, , 23, 1, , 
2015/5/31, 9, , 18, 4, , 
2015/6/1, 12, , 13, 8, , 
2015/6/2, 15, , 20, 5, , 2
2015/6/3, 19, , , , , 
2015/6/5, 24, , 16, 5, 1, 1
2015/6/6, 24, , 19, 4, , 2
2015/6/7, 23, , 20, 1, 1, 
2015/6/8, 11, , 21, 3, , 
2015/6/9, 19, , 15, 7, , 
2015/6/10, 23, , 14, 5, 1, 
2015/6/11, 24, , 12, 6, 9, 
2015/6/12, 26, , 2, 9, 4, 2
2015/6/13, 53, , 11, 5, 1, 2
2015/6/14, 51, , 6, 6, 1, 2
2015/6/15, 32, , 5, 7, , 3
2015/6/16, 31, , 19, 11, 1, 3
2015/6/17, 33, , 17, 8, , 2
2015/6/18, 19, , 17, 9, , 1
2015/6/19, 18, , 15, 7, , 1
2015/6/20, 18, , 12, 8, 6, 1
2015/6/21, 29, , 3, 11, 2, 2
2015/6/22, 47, , 3, 12, 1, 3
2015/6/23, 53, , 12, 10, 1, 2
2015/6/24, 39, , 16, 5, , 
2015/6/25, 21, , 15, 9, 1, 2
2015/6/26, 14, , 16, 5, , 1
2015/6/27, 18, , 16, 2, , 
2015/6/28, 15, , 13, 7, , 
2015/6/29, 25, , 11, 4, 1, 
2015/6/30, 46, , , , , 
2015/1/1, 12, , 25, 2, , 
2015/1/2, 21, , 32, 3, 4, 
2015/1/3, 30, , 18, 1, , 
2015/1/4, 34, , 17, 3, 12, 
2015/1/5, 31, , 18, 2, 1, 
2015/1/6, 45, , 27, 3, , 
2015/1/7, 30, , 24, 5, , 2
2015/1/8, 32, , 11, 4, , 1
2015/1/9, 32, , 9, 2, , 
2015/1/10, 18, , 13, 1, 3, 
2015/1/11, 15, , 15, 1, 4, 
2015/1/12, 19, , 11, 2, 1, 1
2015/1/13, 18, , 14, 2, , 1
2015/1/14, 16, , 9, 2, , 
2015/1/15, 3, , 17, 2, , 
2015/1/16, 4, , 16, 1, , 
2015/1/17, 9, , 14, 1, , 
2015/1/18, 25, , 15, 3, 14, 
2015/1/19, 23, , 22, 3, 2, 
2015/1/20, 35, , 28, 4, 6, 
2015/1/21, 34, , 34, 5, 6, 
2015/1/22, 32, , 18, 4, 1, 
2015/1/23, 36, , 23, 2, 2, 
2015/1/24, 23, , 14, 1, , 
2015/1/25, 18, , 11, 2, 3, 
2015/1/26, 19, , 10, 3, 1, 
2015/1/27, 26, , 12, 2, , 
2015/1/28, 27, , 10, 3, , 
2015/1/29, 17, , 11, 3, , 
2015/1/30, 13, , 10, 2, , 
2015/1/31, 15, , 12, 1, 2, 
2015/2/1, 18, , 14, 2, 3, 
2015/2/2, 19, , 13, 3, 1, 
2015/2/3, 32, , 12, 2, 2, 
2015/2/4, 20, , 16, 2, 3, 
2015/2/5, 19, , 17, 2, 2, 
2015/2/6, 17, , 25, 3, , 
2015/2/7, 24, , , , , 
2015/2/8, 24, , 12, 3, 11, 
2015/2/9, 20, , 18, 3, 10, 
2015/2/10, 27, , 32, 3, , 
2015/2/11, 43, , 15, 2, 4, 
2015/2/12, 49, , 14, 3, 2, 
2015/2/13, 42, , 22, 3, , 
2015/2/14, 19, , 24, 2, 1, 
2015/2/15, 20, , 16, 1, , 
2015/2/16, 33, , 12, , , 
2015/2/17, 22, , 13, , , 
2015/2/18, 29, , 23, 3, , 
2015/2/19, 33, , 26, 3, , 
2015/2/20, 40, , 27, 3, 8, 2
2015/2/21, 35, , 36, 7, 4, 1
2015/2/22, 42, , 18, 8, 1, 
2015/2/23, 50, , 16, 3, 4, 1
2015/2/24, 13, , 15, 2, , 
2015/2/25, 20, , 17, 5, 2, 
2015/2/26, 19, , 18, 3, 1, 
2015/2/27, 20, , 16, 4, 2, 2
2015/2/28, 22, , 15, 2, , 1
2015/3/1, 21, , 17, 4, 6, 
2015/3/2, 17, , 21, 5, 1, 
2015/3/3, 32, , 20, 5, , 
2015/3/4, 20, , 14, 2, , 
2015/3/5, 16, , 11, 3, , 
2015/3/6, 21, , 9, 2, , 
2015/3/7, 28, , 19, 3, , 
2015/3/8, 31, , 15, 3, , 
2015/3/9, 29, , 19, 4, 7, 
2015/3/10, 41, , 25, 5, 1, 1
2015/3/11, 30, , 17, 4, , 1
2015/3/12, 27, , 16, 5, 24, 
2015/3/13, 20, , 26, 4, 1, 2
2015/3/14, 28, , 16, 2, 5, 1
2015/3/15, 32, , 17, 3, 1, 
2015/3/16, 27, , 16, 5, , 2
2015/3/17, 49, , 17, 6, , 1
2015/3/18, 56, , 21, 5, , 2
2015/3/19, 25, , 16, 5, , 1
2015/3/20, 32, , 17, 3, 2, 
2015/3/21, 58, , 29, 4, 4, 2
2015/3/22, 138, , 13, 10, 1, 2
2015/3/23, 139, , 16, 2, , 1
2015/3/25, 20, , 18, 4, , 
2015/3/26, 19, , 16, 3, , 
2015/3/27, 11, , 12, 5, , 
2015/3/28, 17, , 22, 3, , 
2015/3/29, 21, , 22, 5, 2, 1
2015/3/30, 22, , 30, 6, 4, 3
2015/3/31, 38, , 30, 7, 1, 3
2014/10/1, 22, , 16, 3, , 3
2014/10/2, 19, , 18, 4, 3, 2
2014/10/3, 11, , 23, 5, , 
2014/10/4, 25, , 20, 2, , 1
2014/10/5, 32, , 18, 5, 3, 
2014/10/6, 33, , 21, 3, , 1
2014/10/9, 21, , 19, 7, , 1
2014/10/10, 29, , 21, 5, , 1
2014/10/11, 32, , 26, 3, 3, 
2014/10/12, 32, , 17, 4, , 
2014/10/13, 35, , 17, 4, 2, 
2014/10/14, 19, , 19, 4, 3, 
2014/10/15, 20, , 18, 4, 1, 
2014/10/16, 20, , 20, 4, 3, 16
2014/10/17, 21, , 22, 4, 2, 8
2014/10/18, 17, , 22, 3, , 1
2014/10/19, 22, , 20, , 3, 2
2014/10/20, 26, , 17, 3, 6, 1
2014/10/21, 17, , 27, 7, 2, 2
2014/10/22, 21, , 21, 4, 2, 2
2014/10/23, 39, , 32, 3, , 1
2014/10/24, 31, , 21, 1, , 
2014/10/25, 42, , 21, 2, , 
2014/10/26, 34, , 19, 1, , 
2014/10/27, 40, , 19, 2, , 
2014/10/28, 29, , 20, 3, , 
2014/10/29, 30, , 21, 4, , 
2014/10/30, 36, , 23, 4, 7, 1
2014/10/31, 17, , 19, 2, , 
2014/11/1, 27, , 17, 1, , 
2014/11/2, 20, , 17, 5, 19, 
2014/11/3, 19, , 22, 2, 2, 
2014/11/4, 19, , 19, 3, , 
2014/11/5, 28, , 18, 3, , 
2014/11/6, 32, , 26, 4, 2, 
2014/11/7, 24, , 29, 4, 2, 1
2014/11/8, 36, , 18, 2, 6, 
2014/11/9, 41, , 17, 3, 1, 
2014/11/10, 25, , 17, 4, 4, 
2014/11/11, 30, , 22, 4, 9, 
2014/11/12, 30, , 29, 4, 3, 
2014/11/13, 27, , 19, 4, 2, 1
2014/11/14, 49, , 16, 3, 3, 
2014/11/15, 36, , 15, 1, , 
2014/11/16, 13, , 17, 3, 1, 
2014/11/17, 18, , 16, 4, 1, 
2014/11/18, 25, , 20, 4, 2, 
2014/11/19, 23, , 26, 5, , 
2014/11/20, 25, , 19, 3, , 
2014/11/21, 22, , 25, 3, 2, 
