# Sensor Boronia_VIC_Australia (AirNet - aiqcn.org - waqi.info/100162)
# https://aqicn.org/station/@416350/
# Daily pm25
date,min,max,median,q1,q3,stdev,count
2024-11-09T00:00:00.000Z,0,4,0,0,1,0.881,1433
2024-11-10T00:00:00.000Z,0,12,0,0,0,0.678,1416
2024-11-11T00:00:00.000Z,0,16,0,0,1,2.208,1385
2024-11-12T00:00:00.000Z,0,3,0,0,1,0.594,1429
2024-11-13T00:00:00.000Z,0,13,0,0,0,0.925,1358
2024-11-14T00:00:00.000Z,0,4,0,0,0,0.246,1404
2024-11-15T00:00:00.000Z,0,33,1,0,2,2.373,1410
2024-11-16T00:00:00.000Z,0,15,1,1,2,2.23,1405
2024-11-17T00:00:00.000Z,0,40,0,0,0,5.577,1428
2024-11-18T00:00:00.000Z,0,18,0,0,0,1.922,1420
2024-11-19T00:00:00.000Z,0,2,0,0,0,0.153,1422
2024-11-20T00:00:00.000Z,0,5,0,0,0,0.788,1430
2024-11-21T00:00:00.000Z,0,20,1,0,2,2.349,1429
2024-11-22T00:00:00.000Z,0,3,0,0,1,0.674,1424
2024-11-23T00:00:00.000Z,0,3,0,0,0,0.439,1425
2024-11-24T00:00:00.000Z,0,15,3,0,7,3.606,1371
2024-11-25T00:00:00.000Z,1,9,3,3,5,1.601,222
2024-11-27T00:00:00.000Z,0,2,0,0,0,0.19,864
2024-11-28T00:00:00.000Z,0,8,0,0,1,1.357,1368
2024-11-29T00:00:00.000Z,0,3,0,0,1,0.634,455
2024-11-30T00:00:00.000Z,0,3,0,0,1,0.511,1008
2024-12-01T00:00:00.000Z,0,2,0,0,0,0.254,1371
2024-12-02T00:00:00.000Z,0,1,0,0,0,0.238,944
2024-12-05T00:00:00.000Z,0,3,0,0,0,0.426,779
2024-12-06T00:00:00.000Z,0,3,0,0,1,0.586,271
2024-12-07T00:00:00.000Z,0,8,0,0,0,0.954,1400
2024-12-08T00:00:00.000Z,0,7,0,0,0,0.342,1400
2024-12-09T00:00:00.000Z,0,3,0,0,0,0.165,1410
2024-12-10T00:00:00.000Z,0,2,0,0,0,0.115,1418
2024-12-11T00:00:00.000Z,0,2,0,0,0,0.3,1423
2024-12-12T00:00:00.000Z,0,2,0,0,0,0.121,1422
2024-12-13T00:00:00.000Z,0,2,0,0,0,0.141,1394
2024-12-14T00:00:00.000Z,0,15,0,0,0,1.597,1394
2024-12-15T00:00:00.000Z,0,5,0,0,1,0.822,1422
2024-12-16T00:00:00.000Z,0,6,0,0,2,1.259,1418
2024-12-17T00:00:00.000Z,0,16,0,0,0,2.103,1430
2024-12-18T00:00:00.000Z,0,9,0,0,0,0.639,1433
2024-12-19T00:00:00.000Z,0,2,0,0,0,0.239,1421
2024-12-20T00:00:00.000Z,0,7,1,0,1,0.861,1420
2024-12-21T00:00:00.000Z,0,11,0,0,0,1.765,1423
