datetime_local,datetime_AEST,location_id,location_name,BSP,CO,DBT,NO2,O3,PM10,PM25,Sigma60,SO2,SWD,SWS,VWD,VWS,risk_label,risk_label_future,BSP_lag1,BSP_lag2,BSP_lag3,BSP_lag6,CO_lag1,CO_lag2,CO_lag3,CO_lag6,DBT_lag1,DBT_lag2,DBT_lag3,DBT_lag6,NO2_lag1,NO2_lag2,NO2_lag3,NO2_lag6,O3_lag1,O3_lag2,O3_lag3,O3_lag6,PM10_lag1,PM10_lag2,PM10_lag3,PM10_lag6,PM25_lag1,PM25_lag2,PM25_lag3,PM25_lag6,Sigma60_lag1,Sigma60_lag2,Sigma60_lag3,Sigma60_lag6,SO2_lag1,SO2_lag2,SO2_lag3,SO2_lag6,SWD_lag1,SWD_lag2,SWD_lag3,SWD_lag6,SWS_lag1,SWS_lag2,SWS_lag3,SWS_lag6,VWD_lag1,VWD_lag2,VWD_lag3,VWD_lag6,VWS_lag1,VWS_lag2,VWS_lag3,VWS_lag6
2024-02-12 01:00:00,2024-02-12 00:00:00,10001,Alphington,,,21.159,,,31.587,8.701,22.967,,284.698,1.26,288.45,1.177,1,1,23.469,18.598,21.437,14.185,0.128,0.164,0.188,0.117,22.322,23.138,23.614,31.516,8.318,8.083,7.998,3.858,26.018,27.099,27.642,35.643,20.662,21.323,29.231,54.29,7.1,4.772,4.431,1.801,27.373,59.774,26.776,66.874,-0.04,-0.328,-0.293,-0.567,266.913,220.04,245.874,228.936,1.103,1.076,0.969,1.64,268.584,229.631,244.036,272.635,0.991,0.726,0.868,0.911
2024-02-12 05:00:00,2024-02-12 04:00:00,10001,Alphington,34.9,0.28,18.234,9.1,9.763,19.404,12.15,75.111,0.086,126.4,0.224,63.989,0.132,0,1,35.608,34.893,33.431,18.598,0.122,0.114,0.118,0.164,18.733,19.297,20.265,23.138,5.324,3.98,3.847,8.083,18.469,22.845,26.355,27.099,18.428,21.429,28.62,21.323,10.605,11.209,8.386,4.772,78.625,25.04,32.874,59.774,0.195,-0.082,-0.024,-0.328,126.349,133.155,277.378,220.04,0.245,0.453,1.025,1.076,48.214,6.25,286.225,229.631,0.111,0.419,0.917,0.726
2024-02-12 06:00:00,2024-02-12 05:00:00,10001,Alphington,33.258,0.16,17.825,9.57,5.595,20.968,9.119,43.431,-0.081,76.271,0.403,56.755,0.332,0,1,34.9,35.608,34.893,23.469,0.28,0.122,0.114,0.128,18.234,18.733,19.297,22.322,9.1,5.324,3.98,8.318,9.763,18.469,22.845,26.018,19.404,18.428,21.429,20.662,12.15,10.605,11.209,7.1,75.111,78.625,25.04,27.373,0.086,0.195,-0.082,-0.04,126.4,126.349,133.155,266.913,0.224,0.245,0.453,1.103,63.989,48.214,6.25,268.584,0.132,0.111,0.419,0.991
2024-02-12 08:00:00,2024-02-12 07:00:00,10001,Alphington,31.915,0.227,22.057,15.957,9.317,34.527,8.774,84.445,-0.066,142.281,0.458,62.201,0.184,1,1,36.427,33.258,34.9,33.431,0.22,0.16,0.28,0.118,18.857,17.825,18.234,20.265,18.787,9.57,9.1,3.847,3.579,5.595,9.763,26.355,38.564,20.968,19.404,28.62,9.298,9.119,12.15,8.386,38.119,43.431,75.111,32.874,-0.049,-0.081,0.086,-0.024,71.067,76.271,126.4,277.378,0.895,0.403,0.224,1.025,25.323,56.755,63.989,286.225,0.811,0.332,0.132,0.917
2024-02-12 09:00:00,2024-02-12 08:00:00,10001,Alphington,23.862,0.184,26.79,10.612,17.289,26.544,14.487,54.269,-0.298,111.255,1.443,22.755,1.061,0,1,31.915,36.427,33.258,34.893,0.227,0.22,0.16,0.114,22.057,18.857,17.825,19.297,15.957,18.787,9.57,3.98,9.317,3.579,5.595,22.845,34.527,38.564,20.968,21.429,8.774,9.298,9.119,11.209,84.445,38.119,43.431,25.04,-0.066,-0.049,-0.081,-0.082,142.281,71.067,76.271,133.155,0.458,0.895,0.403,0.453,62.201,25.323,56.755,6.25,0.184,0.811,0.332,0.419
2024-02-12 10:00:00,2024-02-12 09:00:00,10001,Alphington,17.347,0.103,30.84,5.682,29.813,47.754,12.22,38.418,-0.457,153.371,2.442,3.993,2.047,1,1,23.862,31.915,36.427,35.608,0.184,0.227,0.22,0.122,26.79,22.057,18.857,18.733,10.612,15.957,18.787,5.324,17.289,9.317,3.579,18.469,26.544,34.527,38.564,18.428,14.487,8.774,9.298,10.605,54.269,84.445,38.119,78.625,-0.298,-0.066,-0.049,0.195,111.255,142.281,71.067,126.349,1.443,0.458,0.895,0.245,22.755,62.201,25.323,48.214,1.061,0.184,0.811,0.111
2024-02-12 11:00:00,2024-02-12 10:00:00,10001,Alphington,16.15,0.118,33.371,4.643,33.26,57.084,11.507,42.75,-0.305,188.01,2.664,352.55,2.115,1,1,17.347,23.862,31.915,34.9,0.103,0.184,0.227,0.28,30.84,26.79,22.057,18.234,5.682,10.612,15.957,9.1,29.813,17.289,9.317,9.763,47.754,26.544,34.527,19.404,12.22,14.487,8.774,12.15,38.418,54.269,84.445,75.111,-0.457,-0.298,-0.066,0.086,153.371,111.255,142.281,126.4,2.442,1.443,0.458,0.224,3.993,22.755,62.201,63.989,2.047,1.061,0.184,0.132
2024-02-12 12:00:00,2024-02-12 11:00:00,10001,Alphington,15.446,0.101,35.048,3.855,35.054,44.771,15.427,38.633,-0.517,172.838,3.102,358.796,2.575,1,1,16.15,17.347,23.862,33.258,0.118,0.103,0.184,0.16,33.371,30.84,26.79,17.825,4.643,5.682,10.612,9.57,33.26,29.813,17.289,5.595,57.084,47.754,26.544,20.968,11.507,12.22,14.487,9.119,42.75,38.418,54.269,43.431,-0.305,-0.457,-0.298,-0.081,188.01,153.371,111.255,76.271,2.664,2.442,1.443,0.403,352.55,3.993,22.755,56.755,2.115,2.047,1.061,0.332
2024-02-12 13:00:00,2024-02-12 12:00:00,10001,Alphington,15.103,0.102,36.298,3.511,38.369,42.819,12.917,40.966,-0.776,185.641,3.07,353.894,2.475,1,1,15.446,16.15,17.347,36.427,0.101,0.118,0.103,0.22,35.048,33.371,30.84,18.857,3.855,4.643,5.682,18.787,35.054,33.26,29.813,3.579,44.771,57.084,47.754,38.564,15.427,11.507,12.22,9.298,38.633,42.75,38.418,38.119,-0.517,-0.305,-0.457,-0.049,172.838,188.01,153.371,71.067,3.102,2.664,2.442,0.895,358.796,352.55,3.993,25.323,2.575,2.115,2.047,0.811
2024-02-12 14:00:00,2024-02-12 13:00:00,10001,Alphington,14.402,0.105,37.621,4.246,41.153,33.009,7.774,41.666,-0.738,185.566,2.936,349.789,2.314,1,1,15.103,15.446,16.15,31.915,0.102,0.101,0.118,0.227,36.298,35.048,33.371,22.057,3.511,3.855,4.643,15.957,38.369,35.054,33.26,9.317,42.819,44.771,57.084,34.527,12.917,15.427,11.507,8.774,40.966,38.633,42.75,84.445,-0.776,-0.517,-0.305,-0.066,185.641,172.838,188.01,142.281,3.07,3.102,2.664,0.458,353.894,358.796,352.55,62.201,2.475,2.575,2.115,0.184
2024-02-12 15:00:00,2024-02-12 14:00:00,10001,Alphington,13.591,0.109,38.619,3.931,41.206,25.576,7.805,46.432,-0.708,211.248,2.615,333.227,1.975,1,0,14.402,15.103,15.446,23.862,0.105,0.102,0.101,0.184,37.621,36.298,35.048,26.79,4.246,3.511,3.855,10.612,41.153,38.369,35.054,17.289,33.009,42.819,44.771,26.544,7.774,12.917,15.427,14.487,41.666,40.966,38.633,54.269,-0.738,-0.776,-0.517,-0.298,185.566,185.641,172.838,111.255,2.936,3.07,3.102,1.443,349.789,353.894,358.796,22.755,2.314,2.475,2.575,1.061
2024-02-12 16:00:00,2024-02-12 15:00:00,10001,Alphington,29.239,0.142,32.96,7.127,43.145,85.728,11.977,43.255,-0.644,221.015,2.809,228.72,2.223,1,0,13.591,14.402,15.103,17.347,0.109,0.105,0.102,0.103,38.619,37.621,36.298,30.84,3.931,4.246,3.511,5.682,41.206,41.153,38.369,29.813,25.576,33.009,42.819,47.754,7.805,7.774,12.917,12.22,46.432,41.666,40.966,38.418,-0.708,-0.738,-0.776,-0.457,211.248,185.566,185.641,153.371,2.615,2.936,3.07,2.442,333.227,349.789,353.894,3.993,1.975,2.314,2.475,2.047
2024-02-12 17:00:00,2024-02-12 16:00:00,10001,Alphington,36.466,0.16,30.047,6.668,37.741,49.732,5.509,25.083,-0.729,229.445,2.442,229.581,2.257,1,1,29.239,13.591,14.402,16.15,0.142,0.109,0.105,0.118,32.96,38.619,37.621,33.371,7.127,3.931,4.246,4.643,43.145,41.206,41.153,33.26,85.728,25.576,33.009,57.084,11.977,7.805,7.774,11.507,43.255,46.432,41.666,42.75,-0.644,-0.708,-0.738,-0.305,221.015,211.248,185.566,188.01,2.809,2.615,2.936,2.664,228.72,333.227,349.789,352.55,2.223,1.975,2.314,2.115
2024-02-12 18:00:00,2024-02-12 17:00:00,10001,Alphington,43.103,0.14,26.106,5.565,31.042,44.483,11.215,23.392,-0.506,223.182,2.62,223.706,2.447,1,0,36.466,29.239,13.591,15.446,0.16,0.142,0.109,0.101,30.047,32.96,38.619,35.048,6.668,7.127,3.931,3.855,37.741,43.145,41.206,35.054,49.732,85.728,25.576,44.771,5.509,11.977,7.805,15.427,25.083,43.255,46.432,38.633,-0.729,-0.644,-0.708,-0.517,229.445,221.015,211.248,172.838,2.442,2.809,2.615,3.102,229.581,228.72,333.227,358.796,2.257,2.223,1.975,2.575
2024-02-12 19:00:00,2024-02-12 18:00:00,10001,Alphington,43.605,0.134,24.525,9.587,24.913,31.551,6.678,27.143,-0.618,234.693,2.109,234.68,1.935,1,0,43.103,36.466,29.239,15.103,0.14,0.16,0.142,0.102,26.106,30.047,32.96,36.298,5.565,6.668,7.127,3.511,31.042,37.741,43.145,38.369,44.483,49.732,85.728,42.819,11.215,5.509,11.977,12.917,23.392,25.083,43.255,40.966,-0.506,-0.729,-0.644,-0.776,223.182,229.445,221.015,185.641,2.62,2.442,2.809,3.07,223.706,229.581,228.72,353.894,2.447,2.257,2.223,2.475
2024-02-12 20:00:00,2024-02-12 19:00:00,10001,Alphington,43.244,0.166,24.496,12.583,21.059,44.798,7.528,32.996,-0.6,235.625,1.318,236.318,1.159,1,0,43.605,43.103,36.466,14.402,0.134,0.14,0.16,0.105,24.525,26.106,30.047,37.621,9.587,5.565,6.668,4.246,24.913,31.042,37.741,41.153,31.551,44.483,49.732,33.009,6.678,11.215,5.509,7.774,27.143,23.392,25.083,41.666,-0.618,-0.506,-0.729,-0.738,234.693,223.182,229.445,185.566,2.109,2.62,2.442,2.936,234.68,223.706,229.581,349.789,1.935,2.447,2.257,2.314
2024-02-12 21:00:00,2024-02-12 20:00:00,10001,Alphington,32.763,0.171,24.398,8.291,28.993,17.496,12.138,44.345,-0.479,187.358,0.688,188.562,0.56,0,0,43.244,43.605,43.103,13.591,0.166,0.134,0.14,0.109,24.496,24.525,26.106,38.619,12.583,9.587,5.565,3.931,21.059,24.913,31.042,41.206,44.798,31.551,44.483,25.576,7.528,6.678,11.215,7.805,32.996,27.143,23.392,46.432,-0.6,-0.618,-0.506,-0.708,235.625,234.693,223.182,211.248,1.318,2.109,2.62,2.615,236.318,234.68,223.706,333.227,1.159,1.935,2.447,1.975
2024-02-12 22:00:00,2024-02-12 21:00:00,10001,Alphington,30.917,0.16,23.548,8.332,24.877,18.686,7.733,41.069,-0.304,222.95,0.799,219.864,0.639,0,0,32.763,43.244,43.605,29.239,0.171,0.166,0.134,0.142,24.398,24.496,24.525,32.96,8.291,12.583,9.587,7.127,28.993,21.059,24.913,43.145,17.496,44.798,31.551,85.728,12.138,7.528,6.678,11.977,44.345,32.996,27.143,43.255,-0.479,-0.6,-0.618,-0.644,187.358,235.625,234.693,221.015,0.688,1.318,2.109,2.809,188.562,236.318,234.68,228.72,0.56,1.159,1.935,2.223
2024-02-12 23:00:00,2024-02-12 22:00:00,10001,Alphington,37.675,0.17,22.512,15.383,12.233,36.889,11.113,32.094,-0.281,288.15,0.839,295.358,0.749,1,0,30.917,32.763,43.244,36.466,0.16,0.171,0.166,0.16,23.548,24.398,24.496,30.047,8.332,8.291,12.583,6.668,24.877,28.993,21.059,37.741,18.686,17.496,44.798,49.732,7.733,12.138,7.528,5.509,41.069,44.345,32.996,25.083,-0.304,-0.479,-0.6,-0.729,222.95,187.358,235.625,229.445,0.799,0.688,1.318,2.442,219.864,188.562,236.318,229.581,0.639,0.56,1.159,2.257
2024-02-13 00:00:00,2024-02-12 23:00:00,10001,Alphington,37.026,0.156,21.677,12.196,12.702,15.8,11.592,63.046,0.004,232.04,0.497,320.717,0.326,0,0,37.675,30.917,32.763,43.103,0.17,0.16,0.171,0.14,22.512,23.548,24.398,26.106,15.383,8.332,8.291,5.565,12.233,24.877,28.993,31.042,36.889,18.686,17.496,44.483,11.113,7.733,12.138,11.215,32.094,41.069,44.345,23.392,-0.281,-0.304,-0.479,-0.506,288.15,222.95,187.358,223.182,0.839,0.799,0.688,2.62,295.358,219.864,188.562,223.706,0.749,0.639,0.56,2.447
2024-02-13 01:00:00,2024-02-13 00:00:00,10001,Alphington,,,20.965,,,22.984,14.333,58.147,,172.535,0.325,4.046,0.216,0,0,37.026,37.675,30.917,43.605,0.156,0.17,0.16,0.134,21.677,22.512,23.548,24.525,12.196,15.383,8.332,9.587,12.702,12.233,24.877,24.913,15.8,36.889,18.686,31.551,11.592,11.113,7.733,6.678,63.046,32.094,41.069,27.143,0.004,-0.281,-0.304,-0.618,232.04,288.15,222.95,234.693,0.497,0.839,0.799,2.109,320.717,295.358,219.864,234.68,0.326,0.749,0.639,1.935
2024-02-13 05:00:00,2024-02-13 04:00:00,10001,Alphington,41.737,0.157,19.802,9.392,6.891,27.43,12.456,39.984,-0.374,124.139,0.451,127.543,0.381,0,1,42.581,38.796,36.441,37.675,0.154,0.17,0.168,0.17,20.171,20.42,20.537,22.512,10.067,12.557,13.159,15.383,7.61,6.652,6.482,12.233,28.068,26.707,21.968,36.889,13.647,14.005,6.774,11.113,50.175,22.482,26.121,32.094,-0.278,-0.326,-0.278,-0.281,87.753,65.145,70.118,288.15,0.492,0.476,0.445,0.839,58.898,61.871,30.728,295.358,0.386,0.442,0.416,0.749
2024-02-13 06:00:00,2024-02-13 05:00:00,10001,Alphington,28.417,0.149,23.114,10.103,14.847,,12.337,42.767,-0.329,88.084,1.75,18.271,1.591,0,1,41.737,42.581,38.796,37.026,0.157,0.154,0.17,0.156,19.802,20.171,20.42,21.677,9.392,10.067,12.557,12.196,6.891,7.61,6.652,12.702,27.43,28.068,26.707,15.8,12.456,13.647,14.005,11.592,39.984,50.175,22.482,63.046,-0.374,-0.278,-0.326,0.004,124.139,87.753,65.145,232.04,0.451,0.492,0.476,0.497,127.543,58.898,61.871,320.717,0.381,0.386,0.442,0.326
2024-02-13 10:00:00,2024-02-13 09:00:00,10001,Alphington,18.449,0.128,32.31,4.812,31.74,70.389,7.415,35.132,-0.707,155.591,3.698,3.982,3.225,1,0,19.868,21.74,19.58,42.581,0.137,0.132,0.127,0.154,31.049,30.01,27.984,20.171,6.568,7.186,7.803,10.067,26.749,25.496,23.677,7.61,77.314,67.984,30.02,28.068,10.329,14.336,9.304,13.647,34.385,25.14,25.902,50.175,-0.614,-0.45,-0.438,-0.278,148.934,100.203,92.056,87.753,3.504,4.001,3.215,0.492,6.136,14.84,15.737,58.898,3.067,3.731,3.005,0.386
2024-02-13 11:00:00,2024-02-13 10:00:00,10001,Alphington,19.723,0.127,33.954,4.055,37.78,78.34,11.179,28.763,-0.754,127.487,4.445,11.097,4.067,1,1,18.449,19.868,21.74,41.737,0.128,0.137,0.132,0.157,32.31,31.049,30.01,19.802,4.812,6.568,7.186,9.392,31.74,26.749,25.496,6.891,70.389,77.314,67.984,27.43,7.415,10.329,14.336,12.456,35.132,34.385,25.14,39.984,-0.707,-0.614,-0.45,-0.374,155.591,148.934,100.203,124.139,3.698,3.504,4.001,0.451,3.982,6.136,14.84,127.543,3.225,3.067,3.731,0.381
2024-02-13 13:00:00,2024-02-13 12:00:00,10001,Alphington,15.822,0.127,37.436,3.28,42.826,56.977,9.141,29.786,-0.87,132.221,4.284,9.648,3.858,1,1,17.834,19.723,18.449,19.58,0.128,0.127,0.128,0.127,36.046,33.954,32.31,27.984,4.413,4.055,4.812,7.803,42.669,37.78,31.74,23.677,71.28,78.34,70.389,30.02,10.563,11.179,7.415,9.304,32.696,28.763,35.132,25.902,-0.834,-0.754,-0.707,-0.438,139.728,127.487,155.591,92.056,4.11,4.445,3.698,3.215,8.147,11.097,3.982,15.737,3.664,4.067,3.225,3.005
2024-02-13 14:00:00,2024-02-13 13:00:00,10001,Alphington,15.777,,36.924,3.341,39.331,69.713,10.806,20.606,-0.833,49.338,5.289,24.32,5.044,1,0,15.822,17.834,19.723,21.74,0.127,0.128,0.127,0.132,37.436,36.046,33.954,30.01,3.28,4.413,4.055,7.186,42.826,42.669,37.78,25.496,56.977,71.28,78.34,67.984,9.141,10.563,11.179,14.336,29.786,32.696,28.763,25.14,-0.87,-0.834,-0.754,-0.45,132.221,139.728,127.487,100.203,4.284,4.11,4.445,4.001,9.648,8.147,11.097,14.84,3.858,3.664,4.067,3.731
2024-02-13 21:00:00,2024-02-13 20:00:00,10001,Alphington,26.894,0.102,21.401,3.944,13.702,22.623,5.663,36.314,-0.045,212.002,2.726,221.981,2.383,0,0,40.263,35.075,33.512,14.788,0.111,0.129,0.134,0.138,21.582,23.56,24.811,30.679,2.68,3.926,4.031,3.821,16.928,18.639,21.851,34.335,29.892,41.553,24.89,68.114,6.279,9.352,4.846,10.75,24.382,22.397,32.196,55.766,-0.108,-0.384,-0.381,-0.83,184.047,201.771,184.402,164.736,2.375,2.566,1.852,4.414,189.287,202.08,188.883,341.213,2.225,2.406,1.604,2.782
2024-02-13 23:00:00,2024-02-13 22:00:00,10001,Alphington,17.453,0.082,19.472,4.844,12.333,18.975,4.32,24.868,0.182,249.527,2.727,249.384,2.517,0,0,11.708,26.894,40.263,33.164,0.084,0.102,0.111,0.127,20.622,21.401,21.582,25.933,5.015,3.944,2.68,4.257,12.816,13.702,16.928,26.458,13.88,22.623,29.892,52.495,9.334,5.663,6.279,3.868,26.187,36.314,24.382,32.993,-0.059,-0.045,-0.108,-0.584,241.904,212.002,184.047,201.768,3.895,2.726,2.375,2.547,241.317,221.981,189.287,203.406,3.562,2.383,2.225,2.205
2024-02-14 00:00:00,2024-02-13 23:00:00,10001,Alphington,17.853,0.072,18.525,3.968,14.027,18.228,5.132,26.926,-0.424,241.799,3.041,241.205,2.772,0,0,17.453,11.708,26.894,33.512,0.082,0.084,0.102,0.134,19.472,20.622,21.401,24.811,4.844,5.015,3.944,4.031,12.333,12.816,13.702,21.851,18.975,13.88,22.623,24.89,4.32,9.334,5.663,4.846,24.868,26.187,36.314,32.196,0.182,-0.059,-0.045,-0.381,249.527,241.904,212.002,184.402,2.727,3.895,2.726,1.852,249.384,241.317,221.981,188.883,2.517,3.562,2.383,1.604
2024-02-14 01:00:00,2024-02-14 00:00:00,10001,Alphington,,,17.713,,,13.748,4.613,24.605,,247.853,3.0,247.128,2.787,0,0,17.853,17.453,11.708,35.075,0.072,0.082,0.084,0.129,18.525,19.472,20.622,23.56,3.968,4.844,5.015,3.926,14.027,12.333,12.816,18.639,18.228,18.975,13.88,41.553,5.132,4.32,9.334,9.352,26.926,24.868,26.187,22.397,-0.424,0.182,-0.059,-0.384,241.799,249.527,241.904,201.771,3.041,2.727,3.895,2.566,241.205,249.384,241.317,202.08,2.772,2.517,3.562,2.406
2024-02-14 05:00:00,2024-02-14 04:00:00,10001,Alphington,16.523,0.067,15.198,9.861,6.992,21.738,2.802,23.813,0.012,255.433,2.034,255.14,1.884,0,0,14.743,14.597,15.965,17.453,0.06,0.06,0.063,0.082,15.695,16.122,16.908,19.472,4.888,5.29,5.061,4.844,12.321,11.199,11.543,12.333,21.136,16.13,20.635,18.975,5.058,8.159,6.983,4.32,24.23,25.952,27.778,24.868,-0.232,-0.351,-0.435,0.182,249.794,251.53,247.179,249.527,2.237,2.251,2.428,2.727,247.534,252.486,246.276,249.384,2.081,2.056,2.233,2.517
2024-02-14 06:00:00,2024-02-14 05:00:00,10001,Alphington,17.467,0.1,14.92,14.355,2.709,28.267,6.773,26.91,-0.192,263.332,1.832,264.279,1.673,0,0,16.523,14.743,14.597,17.853,0.067,0.06,0.06,0.072,15.198,15.695,16.122,18.525,9.861,4.888,5.29,3.968,6.992,12.321,11.199,14.027,21.738,21.136,16.13,18.228,2.802,5.058,8.159,5.132,23.813,24.23,25.952,26.926,0.012,-0.232,-0.351,-0.424,255.433,249.794,251.53,241.799,2.034,2.237,2.251,3.041,255.14,247.534,252.486,241.205,1.884,2.081,2.056,2.772
2024-02-14 08:00:00,2024-02-14 07:00:00,10001,Alphington,20.585,0.136,15.442,13.586,3.603,31.391,9.332,29.545,-0.373,256.765,2.193,253.875,1.952,0,0,19.095,17.467,16.523,15.965,0.163,0.1,0.067,0.063,14.731,14.92,15.198,16.908,15.409,14.355,9.861,5.061,1.254,2.709,6.992,11.543,29.357,28.267,21.738,20.635,6.544,6.773,2.802,6.983,25.687,26.91,23.813,27.778,-0.59,-0.192,0.012,-0.435,271.52,263.332,255.433,247.179,1.649,1.832,2.034,2.428,272.747,264.279,255.14,246.276,1.513,1.673,1.884,2.233
2024-02-14 09:00:00,2024-02-14 08:00:00,10001,Alphington,11.503,0.07,16.474,5.375,13.52,13.966,11.492,31.839,-0.65,232.853,2.621,228.099,2.281,0,0,20.585,19.095,17.467,14.597,0.136,0.163,0.1,0.06,15.442,14.731,14.92,16.122,13.586,15.409,14.355,5.29,3.603,1.254,2.709,11.199,31.391,29.357,28.267,16.13,9.332,6.544,6.773,8.159,29.545,25.687,26.91,25.952,-0.373,-0.59,-0.192,-0.351,256.765,271.52,263.332,251.53,2.193,1.649,1.832,2.251,253.875,272.747,264.279,252.486,1.952,1.513,1.673,2.056
2024-02-14 10:00:00,2024-02-14 09:00:00,10001,Alphington,12.522,0.058,18.157,4.274,15.687,16.169,5.675,31.152,-0.688,225.148,2.565,225.367,2.269,0,0,11.503,20.585,19.095,14.743,0.07,0.136,0.163,0.06,16.474,15.442,14.731,15.695,5.375,13.586,15.409,4.888,13.52,3.603,1.254,12.321,13.966,31.391,29.357,21.136,11.492,9.332,6.544,5.058,31.839,29.545,25.687,24.23,-0.65,-0.373,-0.59,-0.232,232.853,256.765,271.52,249.794,2.621,2.193,1.649,2.237,228.099,253.875,272.747,247.534,2.281,1.952,1.513,2.081
2024-02-14 11:00:00,2024-02-14 10:00:00,10001,Alphington,10.617,0.052,18.391,2.662,17.297,25.424,4.396,30.433,-0.865,205.123,2.972,206.578,2.65,0,0,12.522,11.503,20.585,16.523,0.058,0.07,0.136,0.067,18.157,16.474,15.442,15.198,4.274,5.375,13.586,9.861,15.687,13.52,3.603,6.992,16.169,13.966,31.391,21.738,5.675,11.492,9.332,2.802,31.152,31.839,29.545,23.813,-0.688,-0.65,-0.373,0.012,225.148,232.853,256.765,255.433,2.565,2.621,2.193,2.034,225.367,228.099,253.875,255.14,2.269,2.281,1.952,1.884
2024-02-14 12:00:00,2024-02-14 11:00:00,10001,Alphington,9.01,0.053,18.417,2.308,17.701,12.496,9.887,39.985,-0.947,194.564,2.197,202.593,1.86,0,0,10.617,12.522,11.503,17.467,0.052,0.058,0.07,0.1,18.391,18.157,16.474,14.92,2.662,4.274,5.375,14.355,17.297,15.687,13.52,2.709,25.424,16.169,13.966,28.267,4.396,5.675,11.492,6.773,30.433,31.152,31.839,26.91,-0.865,-0.688,-0.65,-0.192,205.123,225.148,232.853,263.332,2.972,2.565,2.621,1.832,206.578,225.367,228.099,264.279,2.65,2.269,2.281,1.673
2024-02-14 13:00:00,2024-02-14 12:00:00,10001,Alphington,10.403,0.045,20.804,1.984,18.789,18.862,6.21,27.761,-0.837,208.964,3.194,210.736,2.917,0,0,9.01,10.617,12.522,19.095,0.053,0.052,0.058,0.163,18.417,18.391,18.157,14.731,2.308,2.662,4.274,15.409,17.701,17.297,15.687,1.254,12.496,25.424,16.169,29.357,9.887,4.396,5.675,6.544,39.985,30.433,31.152,25.687,-0.947,-0.865,-0.688,-0.59,194.564,205.123,225.148,271.52,2.197,2.972,2.565,1.649,202.593,206.578,225.367,272.747,1.86,2.65,2.269,1.513
2024-02-14 14:00:00,2024-02-14 13:00:00,10001,Alphington,8.903,0.043,21.409,2.075,20.651,14.079,11.184,26.767,-0.802,206.228,3.371,208.325,3.092,0,0,10.403,9.01,10.617,20.585,0.045,0.053,0.052,0.136,20.804,18.417,18.391,15.442,1.984,2.308,2.662,13.586,18.789,17.701,17.297,3.603,18.862,12.496,25.424,31.391,6.21,9.887,4.396,9.332,27.761,39.985,30.433,29.545,-0.837,-0.947,-0.865,-0.373,208.964,194.564,205.123,256.765,3.194,2.197,2.972,2.193,210.736,202.593,206.578,253.875,2.917,1.86,2.65,1.952
2024-02-14 15:00:00,2024-02-14 14:00:00,10001,Alphington,7.119,0.044,21.754,1.914,20.069,14.969,5.313,31.39,-0.718,199.326,2.883,203.625,2.585,0,0,8.903,10.403,9.01,11.503,0.043,0.045,0.053,0.07,21.409,20.804,18.417,16.474,2.075,1.984,2.308,5.375,20.651,18.789,17.701,13.52,14.079,18.862,12.496,13.966,11.184,6.21,9.887,11.492,26.767,27.761,39.985,31.839,-0.802,-0.837,-0.947,-0.65,206.228,208.964,194.564,232.853,3.371,3.194,2.197,2.621,208.325,210.736,202.593,228.099,3.092,2.917,1.86,2.281
2024-02-14 16:00:00,2024-02-14 15:00:00,10001,Alphington,7.7,0.045,21.964,1.968,21.468,9.758,6.34,34.623,-0.726,174.258,2.317,179.257,2.004,0,0,7.119,8.903,10.403,12.522,0.044,0.043,0.045,0.058,21.754,21.409,20.804,18.157,1.914,2.075,1.984,4.274,20.069,20.651,18.789,15.687,14.969,14.079,18.862,16.169,5.313,11.184,6.21,5.675,31.39,26.767,27.761,31.152,-0.718,-0.802,-0.837,-0.688,199.326,206.228,208.964,225.148,2.883,3.371,3.194,2.565,203.625,208.325,210.736,225.367,2.585,3.092,2.917,2.269
2024-02-14 17:00:00,2024-02-14 16:00:00,10001,Alphington,8.281,0.049,21.788,1.854,21.275,20.698,9.62,37.91,-0.673,182.124,2.289,188.978,1.963,0,0,7.7,7.119,8.903,10.617,0.045,0.044,0.043,0.052,21.964,21.754,21.409,18.391,1.968,1.914,2.075,2.662,21.468,20.069,20.651,17.297,9.758,14.969,14.079,25.424,6.34,5.313,11.184,4.396,34.623,31.39,26.767,30.433,-0.726,-0.718,-0.802,-0.865,174.258,199.326,206.228,205.123,2.317,2.883,3.371,2.972,179.257,203.625,208.325,206.578,2.004,2.585,3.092,2.65
2024-02-14 18:00:00,2024-02-14 17:00:00,10001,Alphington,9.066,0.055,20.512,2.241,20.518,23.436,0.113,35.27,-0.72,196.9,2.401,202.188,2.104,0,0,8.281,7.7,7.119,9.01,0.049,0.045,0.044,0.053,21.788,21.964,21.754,18.417,1.854,1.968,1.914,2.308,21.275,21.468,20.069,17.701,20.698,9.758,14.969,12.496,9.62,6.34,5.313,9.887,37.91,34.623,31.39,39.985,-0.673,-0.726,-0.718,-0.947,182.124,174.258,199.326,194.564,2.289,2.317,2.883,2.197,188.978,179.257,203.625,202.593,1.963,2.004,2.585,1.86
